"HHSize" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
1 1 2 1 1 80 1
4 1 1 NA 5 30 1
5 2 2 NA 1 43 1
2 1 2 2 NA 69 1
1 1 2 1 NA 86 1
1 NA 2 1 1 77 1
1 1 2 NA NA 70 1
1 1 2 1 1 53 1
1 1 1 NA 1 80 1
1 2 1 1 1 40 1
1 1 2 NA 1 65 1
2 1 1 NA 1 57 1
3 1 1 1 NA 77 1
2 1 1 1 1 82 1
2 NA 2 2 1 48 1
1 1 2 NA NA 54 1
2 1 1 1 1 67 1
2 NA 1 1 1 22 1
3 1 1 1 NA 22 1
5 2 1 1 1 33 1
1 1 1 2 1 61 1
2 1 1 NA NA 26 1
1 NA 2 1 1 40 1
3 1 1 1 1 70 1
3 1 1 1 1 43 1
5 2 1 NA 2 37 1
1 1 1 6 1 33 1
2 1 2 1 NA 31 1
3 2 1 1 NA 89 1
1 2 1 NA 1 72 1
1 NA 2 NA 1 61 1
2 1 2 NA 1 49 1
1 NA 1 1 NA 77 1
1 2 2 NA 1 94 1
1 1 1 1 1 75 1
3 1 1 1 1 60 1
1 1 1 NA 1 52 1
1 2 1 2 1 59 1
1 NA 2 1 NA 65 1
2 1 2 1 1 34 1
2 1 1 1 1 63 1
1 1 2 NA NA 35 1
3 2 2 2 1 28 1
1 2 1 1 1 40 1
2 1 2 1 1 45 1
3 1 1 1 1 50 1
1 1 1 NA NA 53 1
1 NA 1 1 1 28 1
3 1 1 NA NA 50 1
2 2 2 NA 1 23 1
3 NA 1 NA 1 51 1
4 1 1 1 1 85 1
1 1 1 1 1 65 1
2 2 1 7 5 35 1
3 2 2 1 4 29 1
1 1 1 1 1 79 1
2 NA 2 1 1 63 1
1 NA 2 NA NA 60 1
1 1 1 1 1 95 1
1 NA 1 1 1 56 1
1 1 1 1 NA 79 1
4 1 1 1 NA 53 1
1 1 2 1 NA 81 1
2 1 2 1 1 35 1
3 NA 2 NA NA 47 1
4 1 1 2 1 75 1
2 NA 1 1 1 55 1
1 NA 1 NA NA 74 1
2 2 2 NA NA 26 1
2 NA 2 1 NA 22 1
1 1 1 1 1 95 1
1 NA 1 7 1 60 1
2 1 2 NA NA 55 1
1 1 1 1 NA 29 1
1 1 1 1 2 86 1
5 NA 2 NA NA 58 1
1 2 2 1 1 21 1
3 NA 2 1 NA 36 1
1 1 1 1 1 60 1
1 1 1 1 1 60 1
1 2 2 1 NA 51 1
2 2 1 2 1 23 1
4 2 1 NA NA 26 1
1 1 1 1 1 60 1
1 2 1 NA 1 71 1
2 1 1 1 NA 39 1
1 1 1 1 NA 63 1
3 1 2 NA 5 34 1
3 2 1 1 NA 45 1
2 1 2 1 1 51 1
3 1 1 NA 1 40 1
1 NA 2 1 1 63 1
1 1 1 NA 1 68 1
2 NA 2 1 1 64 1
1 NA 1 NA 4 69 1
1 2 2 1 1 87 1
3 1 1 1 NA 29 1
2 1 1 NA 1 52 1
2 1 2 1 1 62 1
1 1 2 1 NA 52 1
1 1 2 1 1 36 1
2 2 2 NA NA 23 1
1 1 1 NA 5 23 1
2 NA 1 1 NA 51 1
2 1 2 1 1 25 1
2 NA 1 NA 1 53 1
5 1 1 1 1 37 1
3 NA 1 1 1 53 1
4 1 2 1 1 35 1
3 1 2 NA 1 42 1
2 2 1 2 1 77 1
3 1 1 NA 1 46 1
1 1 2 1 1 60 1
1 1 1 NA 1 33 1
3 2 2 2 NA 89 1
1 2 1 1 1 33 1
2 1 1 NA 1 20 1
1 NA 2 NA 1 65 1
3 1 2 NA 1 37 1
1 NA 1 1 NA 48 1
1 1 1 NA 1 56 1
3 2 1 NA 1 30 1
1 1 1 NA 3 35 1
5 NA 2 1 NA 50 1
3 2 2 1 1 24 1
1 1 1 6 1 37 1
1 2 1 6 1 29 1
1 1 2 7 5 35 1
1 1 2 NA 1 68 1
2 1 2 NA 1 38 1
2 1 1 1 1 18 1
1 1 1 1 1 43 1
4 NA 2 6 1 63 1
3 NA 1 NA NA 61 1
2 1 1 1 1 52 1
1 2 2 1 1 39 1
3 1 2 NA 1 65 1
5 1 1 NA 1 54 1
1 1 2 1 NA 61 1
2 2 1 1 NA 36 1
1 1 2 1 1 26 1
1 1 1 1 4 46 1
1 1 2 NA 1 58 1
3 1 2 1 3 33 1
3 1 1 NA 1 43 1
1 NA 2 NA 1 77 1
4 1 1 NA NA 35 1
1 NA 1 1 1 70 1
3 1 1 1 1 53 1
1 1 2 1 1 50 1
1 NA 1 1 NA 87 1
3 1 1 NA 1 43 1
1 NA 2 1 1 32 1
3 NA 2 NA 1 53 1
3 1 1 1 1 39 1
1 1 1 1 NA 38 1
3 1 2 NA 1 49 1
1 NA 1 2 1 35 1
3 NA 2 NA 1 55 1
2 1 1 6 NA 30 1
1 1 1 1 1 81 1
1 NA 1 1 5 64 1
2 1 2 NA 1 74 1
3 1 2 1 NA 42 1
1 NA 1 NA NA 35 1
3 2 1 NA NA 31 1
1 1 1 1 1 58 1
4 1 2 NA 1 22 1
2 NA 2 1 1 67 1
1 1 2 1 1 76 1
1 1 2 1 NA 78 1
1 1 2 1 3 56 1
1 1 1 1 NA 81 1
1 1 1 1 1 77 1
1 NA 2 NA NA 28 1
4 2 1 6 1 43 1
1 NA 2 6 1 21 1
1 1 1 1 1 70 1
