"HHSize" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
"2" "1" "1" "2" "1" "87" "1"
"1" "1" "1" "1" "1" "88" "1"
"1" "2" "2" "1" "1" "33" "1"
"2" "1" "1" "1" "1" "45" "1"
"1" "1" "1" "1" "1" "33" "1"
"2" "1" "1" "1" "1" "54" "1"
"1" "1" "1" "1" "1" "79" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "46" "1"
"1" "1" "2" "1" "1" "53" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "1" "2" "7" "5" "30" "1"
"1" "1" "2" "1" "1" "92" "1"
"3" "2" "1" "7" "1" "51" "1"
"1" "1" "1" "1" "1" "33" "1"
"3" "1" "1" "1" "1" "39" "1"
"2" "1" "1" "1" "1" "23" "1"
"1" "1" "1" "1" "1" "25" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "2" "2" "7" "2" "20" "1"
"1" "1" "1" "1" "1" "68" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "2" "1" "1" "49" "1"
"2" "1" "1" "1" "2" "63" "1"
"2" "1" "2" "2" "1" "76" "1"
"1" "1" "1" "1" "1" "44" "1"
"1" "1" "2" "1" "1" "35" "1"
"1" "1" "2" "1" "1" "38" "1"
"1" "1" "1" "1" "1" "29" "1"
"2" "1" "2" "1" "1" "37" "1"
"2" "2" "2" "3" "2" "49" "1"
"2" "1" "1" "1" "1" "59" "1"
"1" "1" "1" "1" "1" "78" "1"
"1" "1" "1" "1" "5" "40" "1"
"2" "1" "1" "1" "1" "31" "1"
"1" "1" "1" "1" "1" "30" "1"
"2" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "39" "1"
"1" "1" "1" "1" "1" "33" "1"
"3" "1" "1" "1" "1" "46" "1"
"2" "1" "1" "1" "2" "79" "1"
"1" "1" "1" "1" "1" "33" "1"
"3" "2" "2" "1" "2" "64" "1"
"1" "1" "1" "1" "1" "38" "1"
"2" "1" "1" "1" "1" "37" "1"
"2" "2" "2" "2" "1" "40" "1"
"2" "1" "1" "1" "1" "26" "1"
"1" "1" "2" "4" "1" "36" "1"
"2" "1" "2" "2" "1" "35" "1"
"1" "1" "1" "1" "1" "75" "1"
"2" "2" "1" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "37" "1"
"1" "1" "2" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "2" "1" "7" "2" "88" "1"
"1" "1" "2" "1" "1" "33" "1"
"1" "1" "1" "1" "3" "79" "1"
"1" "1" "1" "2" "1" "71" "1"
"2" "1" "2" "2" "1" "54" "1"
"1" "1" "1" "1" "1" "35" "1"
"3" "1" "1" "1" "1" "57" "1"
"3" "1" "2" "1" "1" "42" "1"
"1" "1" "1" "1" "2" "33" "1"
"1" "2" "1" "1" "1" "65" "1"
"2" "1" "2" "1" "1" "23" "1"
"1" "1" "1" "7" "2" "31" "1"
"1" "1" "1" "1" "1" "96" "1"
"1" "1" "2" "2" "1" "83" "1"
"1" "1" "1" "1" "1" "36" "1"
"3" "1" "2" "1" "1" "54" "1"
"3" "1" "1" "1" "1" "26" "1"
"3" "1" "2" "1" "1" "49" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "1" "2" "1" "1" "46" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "2" "1" "1" "51" "1"
"2" "1" "1" "1" "1" "38" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "59" "1"
"2" "1" "2" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "57" "1"
"3" "1" "2" "1" "1" "46" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "23" "1"
"3" "1" "2" "1" "1" "47" "1"
"2" "1" "1" "1" "1" "35" "1"
"1" "2" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "2" "1" "2" "4" "33" "1"
"2" "1" "1" "1" "1" "67" "1"
"2" "1" "1" "1" "1" "60" "1"
"3" "1" "1" "1" "1" "51" "1"
"1" "1" "2" "1" "1" "44" "1"
"3" "1" "1" "1" "1" "49" "1"
"2" "1" "2" "4" "3" "88" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "1" "2" "1" "1" "70" "1"
"3" "1" "1" "2" "1" "22" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "93" "1"
"2" "1" "1" "9" "5" "23" "1"
"3" "1" "1" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "47" "1"
"1" "2" "1" "4" "2" "29" "1"
"2" "1" "1" "1" "1" "23" "1"
"3" "1" "1" "1" "1" "48" "1"
"3" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "91" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "3" "32" "1"
"1" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "48" "1"
"2" "1" "1" "7" "2" "27" "1"
"1" "1" "1" "1" "1" "62" "1"
"1" "1" "1" "1" "1" "65" "1"
"2" "2" "2" "2" "1" "72" "1"
"1" "2" "2" "2" "1" "95" "1"
"2" "1" "1" "6" "4" "91" "1"
"2" "1" "1" "2" "1" "51" "1"
"3" "1" "2" "1" "1" "22" "1"
"1" "2" "1" "2" "1" "25" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "2" "1" "1" "39" "1"
"2" "1" "1" "1" "1" "43" "1"
"1" "1" "2" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "27" "1"
"2" "1" "1" "1" "1" "86" "1"
"1" "1" "1" "1" "1" "71" "1"
"3" "2" "2" "2" "1" "64" "1"
"1" "2" "2" "1" "1" "20" "1"
"1" "1" "1" "1" "1" "78" "1"
"3" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "30" "1"
"2" "1" "1" "1" "1" "53" "1"
"3" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "54" "1"
"2" "2" "1" "1" "1" "76" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "54" "1"
"3" "1" "1" "1" "1" "60" "1"
"1" "1" "2" "1" "1" "51" "1"
"2" "1" "2" "1" "1" "43" "1"
"1" "1" "1" "1" "1" "39" "1"
"1" "2" "2" "2" "2" "78" "1"
"1" "1" "1" "1" "1" "51" "1"
"3" "2" "1" "1" "1" "30" "1"
"1" "2" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "45" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "2" "1" "1" "1" "48" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "1" "2" "1" "1" "64" "1"
"2" "1" "1" "1" "1" "65" "1"
"3" "1" "1" "1" "1" "32" "1"
"1" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "48" "1"
"1" "1" "2" "1" "1" "93" "1"
"1" "1" "2" "1" "1" "36" "1"
"3" "1" "1" "5" "5" "92" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "28" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "6" "1" "53" "1"
"1" "1" "2" "1" "1" "29" "1"
"2" "1" "1" "1" "1" "92" "1"
"3" "1" "2" "1" "1" "70" "1"
"3" "1" "2" "2" "1" "69" "1"
"1" "1" "2" "1" "1" "33" "1"
"3" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "8" "1" "22" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "1" "2" "1" "94" "1"
"1" "1" "2" "1" "1" "32" "1"
"2" "1" "2" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "96" "1"
"1" "1" "1" "1" "1" "60" "1"
"2" "2" "2" "6" "5" "44" "1"
"3" "1" "1" "6" "5" "86" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "2" "7" "5" "59" "1"
"2" "1" "1" "6" "4" "91" "1"
"1" "1" "1" "1" "1" "37" "1"
"1" "1" "2" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "36" "1"
"2" "2" "2" "8" "2" "33" "1"
"1" "1" "1" "1" "1" "51" "1"
"2" "1" "1" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "2" "1" "1" "35" "1"
"2" "2" "1" "1" "1" "21" "1"
"3" "1" "2" "1" "1" "26" "1"
"1" "1" "1" "1" "5" "61" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "4" "37" "1"
"1" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "1" "2" "7" "4" "57" "1"
"1" "1" "1" "1" "1" "57" "1"
"1" "1" "1" "1" "1" "88" "1"
"1" "2" "2" "1" "1" "47" "1"
"1" "1" "2" "1" "4" "19" "1"
"2" "1" "1" "1" "1" "39" "1"
"1" "1" "2" "1" "1" "27" "1"
"2" "2" "1" "3" "1" "51" "1"
"1" "1" "1" "1" "1" "81" "1"
"2" "1" "2" "2" "1" "94" "1"
"2" "2" "1" "1" "1" "60" "1"
"1" "1" "2" "1" "1" "37" "1"
"1" "1" "1" "1" "1" "93" "1"
"2" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "76" "1"
"3" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "74" "1"
"3" "1" "1" "1" "1" "81" "1"
"1" "1" "2" "1" "1" "46" "1"
"1" "1" "1" "1" "2" "58" "1"
"3" "1" "2" "1" "1" "87" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "2" "1" "2" "4" "78" "1"
"1" "1" "2" "1" "1" "33" "1"
"1" "1" "1" "1" "1" "37" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "76" "1"
"2" "1" "1" "1" "1" "46" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "32" "1"
"1" "1" "2" "1" "1" "77" "1"
"1" "1" "2" "7" "5" "92" "1"
"1" "1" "1" "1" "1" "30" "1"
"3" "2" "1" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "59" "1"
"2" "2" "2" "2" "1" "67" "1"
"1" "2" "1" "1" "1" "51" "1"
"3" "1" "1" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "43" "1"
"1" "1" "1" "1" "1" "64" "1"
"1" "2" "1" "6" "1" "21" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "4" "22" "1"
"1" "1" "2" "1" "1" "53" "1"
"1" "1" "1" "1" "1" "92" "1"
"2" "1" "2" "1" "1" "65" "1"
"1" "1" "2" "1" "1" "44" "1"
"3" "1" "2" "1" "1" "43" "1"
"1" "1" "1" "1" "1" "59" "1"
"1" "1" "2" "1" "3" "61" "1"
"2" "2" "2" "2" "2" "24" "1"
"1" "1" "1" "5" "1" "92" "1"
"1" "1" "2" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "2" "2" "2" "1" "71" "1"
"2" "1" "1" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "33" "1"
"2" "2" "2" "1" "1" "65" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "2" "1" "1" "48" "1"
"2" "2" "1" "1" "1" "63" "1"
"2" "2" "1" "1" "1" "77" "1"
"3" "1" "1" "1" "1" "32" "1"
"1" "1" "1" "1" "1" "85" "1"
"2" "1" "1" "1" "1" "46" "1"
"2" "1" "1" "1" "1" "81" "1"
"1" "1" "1" "1" "1" "44" "1"
"3" "1" "2" "1" "5" "27" "1"
"2" "1" "2" "1" "1" "53" "1"
"1" "1" "1" "1" "5" "21" "1"
"1" "1" "2" "7" "1" "53" "1"
"1" "2" "2" "2" "1" "22" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "50" "1"
"2" "1" "2" "1" "1" "33" "1"
"1" "1" "2" "1" "1" "54" "1"
"2" "1" "2" "1" "1" "36" "1"
"1" "2" "1" "1" "1" "19" "1"
"2" "1" "1" "1" "1" "64" "1"
"2" "1" "2" "1" "1" "17" "1"
"3" "1" "2" "1" "2" "17" "1"
"2" "1" "1" "7" "5" "86" "1"
"1" "1" "2" "2" "1" "54" "1"
"1" "1" "1" "1" "1" "59" "1"
"2" "1" "1" "1" "1" "46" "1"
"2" "1" "2" "1" "1" "64" "1"
"1" "1" "2" "1" "1" "78" "1"
"1" "1" "1" "3" "4" "80" "1"
"3" "2" "1" "1" "1" "45" "1"
"1" "2" "2" "1" "1" "80" "1"
"2" "1" "2" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "46" "1"
"1" "1" "2" "1" "1" "78" "1"
"3" "2" "2" "2" "1" "86" "1"
"1" "1" "2" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "52" "1"
"1" "2" "2" "1" "1" "52" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "2" "1" "1" "19" "1"
"1" "1" "1" "1" "4" "90" "1"
"2" "1" "1" "1" "1" "45" "1"
"2" "1" "1" "1" "1" "32" "1"
"1" "1" "1" "1" "1" "30" "1"
"2" "1" "1" "9" "2" "59" "1"
"1" "1" "1" "1" "1" "87" "1"
"3" "1" "2" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "39" "1"
"2" "1" "2" "2" "2" "54" "1"
"3" "1" "2" "6" "2" "79" "1"
"1" "1" "1" "1" "1" "60" "1"
"1" "2" "2" "5" "1" "35" "1"
"1" "1" "1" "1" "1" "46" "1"
"2" "1" "1" "1" "5" "57" "1"
"2" "1" "2" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "54" "1"
"3" "1" "1" "1" "1" "54" "1"
"1" "1" "2" "2" "1" "16" "1"
"3" "1" "1" "1" "1" "44" "1"
"1" "1" "1" "1" "1" "44" "1"
"2" "1" "1" "1" "1" "63" "1"
"1" "2" "1" "1" "1" "62" "1"
"2" "2" "1" "1" "1" "54" "1"
"3" "1" "1" "1" "1" "48" "1"
"1" "1" "1" "1" "1" "23" "1"
"1" "1" "1" "1" "1" "40" "1"
"2" "1" "1" "1" "1" "78" "1"
"1" "1" "1" "1" "1" "88" "1"
"2" "1" "1" "1" "1" "20" "1"
"1" "2" "1" "1" "1" "19" "1"
"2" "1" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "76" "1"
"2" "1" "1" "1" "1" "39" "1"
"1" "1" "1" "1" "1" "51" "1"
"2" "1" "1" "8" "1" "58" "1"
"1" "1" "1" "1" "1" "30" "1"
"3" "1" "1" "1" "2" "88" "1"
"1" "1" "1" "1" "1" "36" "1"
"2" "1" "1" "1" "1" "54" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "1" "1" "1" "1" "33" "1"
"3" "1" "2" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "53" "1"
"2" "1" "1" "2" "2" "69" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "4" "5" "46" "1"
"3" "1" "2" "1" "1" "44" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "5" "48" "1"
"1" "1" "2" "2" "1" "33" "1"
"2" "1" "1" "7" "5" "44" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "1" "1" "2" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "60" "1"
"1" "1" "1" "2" "1" "75" "1"
"1" "1" "1" "1" "1" "46" "1"
"1" "2" "1" "2" "1" "94" "1"
"1" "1" "1" "1" "1" "56" "1"
"1" "1" "1" "1" "1" "39" "1"
"1" "1" "1" "2" "5" "18" "1"
"3" "1" "1" "1" "1" "36" "1"
"2" "1" "1" "1" "1" "30" "1"
"1" "2" "1" "1" "1" "59" "1"
"3" "1" "2" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "60" "1"
"2" "1" "1" "1" "1" "44" "1"
"1" "1" "1" "1" "3" "53" "1"
"1" "1" "2" "1" "1" "37" "1"
"1" "1" "1" "1" "1" "60" "1"
"1" "2" "2" "2" "1" "32" "1"
"3" "1" "2" "4" "1" "86" "1"
"3" "1" "1" "1" "1" "94" "1"
"1" "2" "2" "2" "1" "54" "1"
"1" "2" "1" "1" "1" "40" "1"
"2" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "64" "1"
"1" "2" "1" "1" "1" "53" "1"
"2" "1" "2" "4" "1" "47" "1"
"1" "1" "1" "1" "1" "68" "1"
"1" "1" "1" "1" "1" "65" "1"
"1" "1" "2" "1" "2" "86" "1"
"2" "1" "1" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "56" "1"
"1" "1" "1" "1" "1" "53" "1"
"1" "2" "1" "5" "1" "91" "1"
"1" "1" "1" "1" "3" "20" "1"
"1" "1" "2" "1" "1" "68" "1"
"3" "1" "1" "1" "1" "74" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "52" "1"
"1" "1" "1" "1" "1" "22" "1"
"3" "1" "1" "1" "1" "80" "1"
"1" "1" "2" "1" "2" "71" "1"
"2" "1" "2" "2" "1" "27" "1"
"1" "2" "2" "1" "1" "73" "1"
"1" "1" "1" "1" "1" "48" "1"
"3" "1" "1" "1" "1" "33" "1"
"1" "1" "2" "1" "1" "33" "1"
"3" "1" "2" "1" "1" "60" "1"
"1" "1" "2" "2" "1" "71" "1"
"2" "2" "2" "2" "1" "35" "1"
"1" "1" "2" "1" "1" "54" "1"
"2" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "1" "4" "54" "1"
"1" "1" "1" "1" "1" "60" "1"
"1" "1" "2" "2" "1" "75" "1"
"2" "1" "2" "2" "2" "33" "1"
"1" "1" "2" "1" "1" "54" "1"
"2" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "51" "1"
"2" "1" "2" "4" "1" "92" "1"
"1" "1" "1" "5" "1" "64" "1"
"2" "1" "1" "1" "1" "28" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "2" "2" "2" "2" "42" "1"
"1" "1" "1" "1" "1" "51" "1"
"2" "1" "1" "1" "1" "20" "1"
"2" "1" "2" "1" "2" "83" "1"
"3" "1" "1" "1" "1" "76" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "1" "1" "1" "96" "1"
"3" "1" "1" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "43" "1"
"3" "2" "2" "1" "1" "54" "1"
"3" "2" "2" "2" "1" "38" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "2" "1" "1" "64" "1"
"1" "1" "2" "1" "1" "65" "1"
"1" "1" "2" "7" "1" "53" "1"
"1" "1" "1" "1" "1" "48" "1"
"2" "2" "1" "1" "1" "31" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "48" "1"
"3" "1" "2" "1" "1" "73" "1"
"1" "1" "1" "1" "1" "22" "1"
"3" "1" "1" "1" "1" "33" "1"
"2" "1" "1" "1" "1" "33" "1"
"3" "1" "1" "1" "1" "46" "1"
"1" "1" "2" "6" "5" "90" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "2" "1" "1" "68" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "86" "1"
"2" "1" "1" "1" "1" "64" "1"
"3" "1" "1" "1" "1" "50" "1"
"3" "1" "1" "1" "1" "22" "1"
"2" "1" "1" "1" "1" "53" "1"
"1" "1" "1" "1" "1" "28" "1"
"1" "1" "1" "1" "1" "76" "1"
"2" "1" "1" "1" "1" "28" "1"
"3" "1" "2" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "30" "1"
"1" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "29" "1"
"2" "1" "2" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "28" "1"
"1" "1" "1" "1" "1" "71" "1"
"1" "1" "2" "2" "1" "92" "1"
"1" "1" "2" "1" "1" "47" "1"
"3" "1" "1" "1" "1" "81" "1"
"1" "1" "1" "1" "1" "74" "1"
"1" "1" "1" "1" "1" "36" "1"
"3" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "54" "1"
"3" "1" "2" "1" "1" "23" "1"
"2" "1" "1" "1" "1" "96" "1"
"1" "1" "2" "1" "1" "62" "1"
"2" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "48" "1"
"1" "1" "1" "1" "1" "19" "1"
"2" "1" "2" "1" "5" "78" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "1" "1" "1" "1" "50" "1"
"2" "2" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "36" "1"
"2" "1" "1" "1" "1" "17" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "2" "1" "23" "1"
"2" "2" "2" "2" "1" "34" "1"
"1" "1" "1" "1" "1" "54" "1"
"1" "2" "1" "2" "1" "24" "1"
"1" "1" "1" "1" "1" "43" "1"
"3" "1" "1" "1" "1" "47" "1"
"1" "2" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "30" "1"
"2" "1" "2" "1" "1" "84" "1"
"1" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "78" "1"
"1" "1" "2" "1" "5" "30" "1"
"1" "1" "1" "1" "1" "22" "1"
"3" "2" "2" "8" "5" "57" "1"
"2" "2" "1" "2" "1" "71" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "2" "1" "1" "1" "70" "1"
"2" "1" "1" "1" "1" "34" "1"
"1" "1" "1" "1" "1" "33" "1"
"2" "1" "1" "1" "1" "54" "1"
"1" "2" "1" "1" "1" "54" "1"
"1" "1" "1" "1" "1" "35" "1"
"1" "1" "1" "1" "1" "45" "1"
"1" "1" "1" "1" "1" "55" "1"
"1" "1" "2" "1" "1" "53" "1"
"1" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "7" "5" "30" "1"
"1" "1" "2" "1" "1" "90" "1"
"3" "1" "1" "2" "1" "84" "1"
"1" "1" "1" "1" "1" "59" "1"
"3" "1" "1" "1" "1" "54" "1"
"2" "1" "1" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "63" "1"
"1" "1" "2" "1" "1" "65" "1"
"1" "1" "1" "7" "4" "96" "1"
"1" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "60" "1"
"1" "1" "2" "1" "1" "67" "1"
"2" "2" "2" "1" "2" "63" "1"
"2" "1" "2" "2" "1" "72" "1"
"1" "1" "1" "1" "1" "68" "1"
"1" "1" "2" "1" "1" "55" "1"
"1" "1" "1" "1" "1" "40" "1"
"1" "1" "1" "1" "4" "29" "1"
"2" "1" "2" "1" "1" "79" "1"
"2" "1" "2" "3" "3" "51" "1"
"2" "1" "2" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "5" "70" "1"
"2" "1" "1" "1" "5" "96" "1"
"1" "1" "1" "1" "1" "70" "1"
"2" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "22" "1"
"3" "1" "1" "1" "1" "19" "1"
"2" "1" "1" "1" "4" "92" "1"
"1" "1" "1" "1" "1" "39" "1"
"3" "1" "2" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "53" "1"
"2" "1" "1" "1" "1" "22" "1"
"2" "2" "2" "2" "1" "40" "1"
"2" "1" "1" "1" "1" "26" "1"
"1" "1" "2" "4" "1" "28" "1"
"2" "1" "2" "2" "1" "35" "1"
"1" "1" "1" "1" "1" "35" "1"
"2" "1" "2" "1" "1" "32" "1"
"1" "1" "2" "1" "1" "37" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "1" "1" "7" "2" "37" "1"
"1" "1" "1" "1" "1" "20" "1"
"1" "1" "2" "3" "3" "90" "1"
"1" "1" "1" "2" "1" "47" "1"
"2" "2" "2" "2" "1" "23" "1"
"1" "1" "1" "1" "1" "76" "1"
"3" "1" "1" "1" "1" "27" "1"
"3" "1" "2" "1" "1" "54" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "2" "1" "1" "1" "65" "1"
"2" "1" "2" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "39" "1"
"1" "1" "1" "1" "1" "37" "1"
"1" "1" "2" "2" "1" "31" "1"
"1" "1" "1" "1" "1" "83" "1"
"3" "1" "1" "1" "1" "33" "1"
"3" "2" "1" "1" "1" "26" "1"
"3" "1" "2" "1" "1" "46" "1"
"1" "1" "1" "2" "1" "65" "1"
"1" "1" "2" "1" "1" "61" "1"
"1" "1" "2" "1" "1" "29" "1"
"1" "1" "2" "1" "1" "22" "1"
"2" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "60" "1"
"1" "1" "1" "1" "1" "78" "1"
"1" "1" "1" "1" "1" "36" "1"
"2" "1" "2" "1" "1" "80" "1"
"1" "1" "1" "1" "1" "57" "1"
"3" "1" "2" "1" "1" "46" "1"
"1" "2" "1" "1" "1" "82" "1"
"1" "2" "1" "1" "1" "96" "1"
"3" "1" "2" "1" "4" "27" "1"
"2" "1" "2" "1" "1" "70" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "1" "1" "1" "1" "20" "1"
"1" "2" "1" "2" "2" "33" "1"
"2" "2" "1" "1" "1" "96" "1"
"2" "1" "1" "1" "1" "28" "1"
"3" "1" "1" "1" "1" "32" "1"
"1" "1" "2" "1" "1" "90" "1"
"3" "1" "1" "1" "1" "22" "1"
"2" "1" "2" "1" "1" "33" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "1" "1" "1" "1" "29" "1"
"3" "1" "1" "2" "1" "16" "1"
